countryName,reportingYear,pollutant,emissions
Slovakia,2011,Total phosphorus,145180
Slovakia,2011,Trichlorobenzenes (TCB),71.36
Slovakia,2011,Trichloroethylene (TRI),129
Slovakia,2011,Trichloromethane,211
Slovakia,2011,Zinc and compounds (as Zn),1853
Slovakia,2012,"1,2-dichloroethane (DCE-1,2)",243
Slovakia,2012,Anthracene,6.51
Slovakia,2012,Arsenic and compounds (as As),147.6
Slovakia,2012,"Benzo(g,h,i)perylene",6.51
Slovakia,2012,Cadmium and compounds (as Cd),133.25
Slovakia,2012,Chlorides (as total Cl),19560000
Slovakia,2012,Chromium and compounds (as Cr),329
Slovakia,2012,Copper and compounds (as Cu),77.1
Slovakia,2012,Cyanides (as total CN),905
Slovakia,2012,Di-(2-ethyl hexyl) phthalate (DEHP),99.14
Slovakia,2012,Fluoranthene,7.53
Slovakia,2012,Fluorides (as total F),243960
Slovakia,2012,Halogenated organic compounds (as AOX),35070
Slovakia,2012,Mercury and compounds (as Hg),282.11
Slovakia,2012,Nickel and compounds (as Ni),43.8
Slovakia,2012,Nonylphenol and Nonylphenol ethoxylates,5.8
Slovakia,2012,Phenols (as total C),1134.3
Slovakia,2012,Polychlorinated biphenyls (PCBs),0.746
Slovakia,2012,Polycyclic aromatic hydrocarbons (PAHs),44.4
Slovakia,2012,Tetrachloroethylene,33.9
Slovakia,2012,Total nitrogen,2722700
Slovakia,2012,Total organic carbon(as total C or COD/3) (TOC),3717600
Slovakia,2012,Total phosphorus,114190
Slovakia,2012,Trichlorobenzenes (TCB),64.42
Slovakia,2012,Trichloroethylene (TRI),166.4
Slovakia,2012,Trichloromethane,216
Slovakia,2012,Zinc and compounds (as Zn),1394
Slovakia,2013,"1,2-dichloroethane (DCE-1,2)",202
Slovakia,2013,Anthracene,2.23
Slovakia,2013,Arsenic and compounds (as As),93.7
Slovakia,2013,"Benzo(g,h,i)perylene",2.23
Slovakia,2013,Cadmium and compounds (as Cd),125.5
Slovakia,2013,Chlorides (as total Cl),18970000
Slovakia,2013,Chromium and compounds (as Cr),273.6
Slovakia,2013,Copper and compounds (as Cu),56.1
Slovakia,2013,Cyanides (as total CN),1010
Slovakia,2013,Di-(2-ethyl hexyl) phthalate (DEHP),101.21
Slovakia,2013,Fluoranthene,2.81
Slovakia,2013,Fluorides (as total F),116100
Slovakia,2013,Halogenated organic compounds (as AOX),32750
Slovakia,2013,Mercury and compounds (as Hg),282.14
Slovakia,2013,Nickel and compounds (as Ni),53.8
Slovakia,2013,Phenols (as total C),2062
Slovakia,2013,Polycyclic aromatic hydrocarbons (PAHs),36.5
Slovakia,2013,Tetrachloroethylene,14.7
Slovakia,2013,Total nitrogen,2481800
Slovakia,2013,Total organic carbon(as total C or COD/3) (TOC),3843800
Slovakia,2013,Total phosphorus,128490
Slovakia,2013,Trichlorobenzenes (TCB),13.5
Slovakia,2013,Trichloroethylene (TRI),169.7
Slovakia,2013,Trichloromethane,187.2
Slovakia,2013,Zinc and compounds (as Zn),2039
Slovakia,2014,"1,2-dichloroethane (DCE-1,2)",73
Slovakia,2014,Anthracene,2.41
Slovakia,2014,Arsenic and compounds (as As),112.8
Slovakia,2014,"Benzo(g,h,i)perylene",1.44
Slovakia,2014,Cadmium and compounds (as Cd),110.86
Slovakia,2014,Chlorides (as total Cl),13470000
Slovakia,2014,Cyanides (as total CN),881
Slovakia,2014,Di-(2-ethyl hexyl) phthalate (DEHP),157.37
Slovakia,2014,Fluoranthene,2.5
Slovakia,2014,Fluorides (as total F),53330
Slovakia,2014,Halogenated organic compounds (as AOX),28500
Slovakia,2014,Mercury and compounds (as Hg),305.15
Slovakia,2014,Nickel and compounds (as Ni),22.6
Slovakia,2014,Phenols (as total C),2139.9
Slovakia,2014,Polycyclic aromatic hydrocarbons (PAHs),21.13
Slovakia,2014,Tetrachloroethylene,13.1
Slovakia,2014,Total nitrogen,2176200
Slovakia,2014,Total organic carbon(as total C or COD/3) (TOC),3364600
Slovakia,2014,Total phosphorus,120710
Slovakia,2014,Trichloroethylene (TRI),121.1
Slovakia,2014,Trichloromethane,306
Slovakia,2014,Zinc and compounds (as Zn),868
Slovakia,2015,"1,2-dichloroethane (DCE-1,2)",143
Slovakia,2015,Arsenic and compounds (as As),108.1
Slovakia,2015,Cadmium and compounds (as Cd),180.5
Slovakia,2015,Chlorides (as total Cl),10680000
Slovakia,2015,Chromium and compounds (as Cr),91.3
Slovakia,2015,Cyanides (as total CN),810.5
Slovakia,2015,Di-(2-ethyl hexyl) phthalate (DEHP),133.12
Slovakia,2015,Fluorides (as total F),48410
Slovakia,2015,Halogenated organic compounds (as AOX),29980
Slovakia,2015,Mercury and compounds (as Hg),225.12
Slovakia,2015,Nickel and compounds (as Ni),24.9
Slovakia,2015,Phenols (as total C),1232
Slovakia,2015,Polycyclic aromatic hydrocarbons (PAHs),9.37
Slovakia,2015,Tetrachloroethylene,28.6
Slovakia,2015,Total nitrogen,1964300
Slovakia,2015,Total organic carbon(as total C or COD/3) (TOC),3200000
Slovakia,2015,Total phosphorus,115010
Slovakia,2015,Trichlorobenzenes (TCB),3.26
Slovakia,2015,Trichloroethylene (TRI),92.1
Slovakia,2015,Trichloromethane,218
Slovakia,2015,Zinc and compounds (as Zn),1479
Slovakia,2016,"1,2-dichloroethane (DCE-1,2)",239
Slovakia,2016,Arsenic and compounds (as As),71
Slovakia,2016,Cadmium and compounds (as Cd),150.8
Slovakia,2016,Chlorides (as total Cl),8340000
Slovakia,2016,Chromium and compounds (as Cr),121.8
Slovakia,2016,Cyanides (as total CN),997.5
Slovakia,2016,Di-(2-ethyl hexyl) phthalate (DEHP),184.18
Slovakia,2016,Fluorides (as total F),83780
Slovakia,2016,Halogenated organic compounds (as AOX),29030
Slovakia,2016,Mercury and compounds (as Hg),226
Slovakia,2016,Nickel and compounds (as Ni),26.8
Slovakia,2016,Phenols (as total C),2705
Slovakia,2016,Polycyclic aromatic hydrocarbons (PAHs),12.55
Slovakia,2016,Tetrachloroethylene,13.8
Slovakia,2016,Total nitrogen,1846200
Slovakia,2016,Total organic carbon(as total C or COD/3) (TOC),3275700
Slovakia,2016,Total phosphorus,109940
Slovakia,2016,Trichlorobenzenes (TCB),3.82
Slovakia,2016,Trichloroethylene (TRI),53.8
Slovakia,2016,Trichloromethane,190
Slovakia,2016,Zinc and compounds (as Zn),1958
Slovakia,2017,"1,2-dichloroethane (DCE-1,2)",172
Slovakia,2017,Arsenic and compounds (as As),95.2
Slovakia,2017,"Benzo(g,h,i)perylene",3.39
Slovakia,2017,Cadmium and compounds (as Cd),140.7
Slovakia,2017,Chlorides (as total Cl),8340000
Slovakia,2017,Chromium and compounds (as Cr),142.9
Slovakia,2017,Cyanides (as total CN),949.8
Slovakia,2017,Di-(2-ethyl hexyl) phthalate (DEHP),257.7
Slovakia,2017,Fluoranthene,1.04
Slovakia,2017,Fluorides (as total F),91460
Slovakia,2017,Halogenated organic compounds (as AOX),31930
Slovakia,2017,Mercury and compounds (as Hg),281.78
Slovakia,2017,Nickel and compounds (as Ni),26.1
Slovakia,2017,Phenols (as total C),2336.1
Slovakia,2017,Polychlorinated biphenyls (PCBs),0.5
Slovakia,2017,Polycyclic aromatic hydrocarbons (PAHs),5.39
Slovakia,2017,Tetrachloroethylene,14.4
Slovakia,2017,Total nitrogen,1728400
Slovakia,2017,Total organic carbon(as total C or COD/3) (TOC),2939900
Slovakia,2017,Total phosphorus,100390
Slovakia,2017,Trichlorobenzenes (TCB),3.27
Slovakia,2017,Trichloroethylene (TRI),64.4
Slovakia,2017,Trichloromethane,119
Slovakia,2017,Zinc and compounds (as Zn),1632
Slovenia,2007,Arsenic and compounds (as As),199
Slovenia,2007,Atrazine,17.2
Slovenia,2007,Cadmium and compounds (as Cd),30
Slovenia,2007,Chlorides (as total Cl),16430000
Slovenia,2007,Chromium and compounds (as Cr),989.4
Slovenia,2007,Copper and compounds (as Cu),854
Slovenia,2007,Di-(2-ethyl hexyl) phthalate (DEHP),18.4
Slovenia,2007,Fluorides (as total F),138740
Slovenia,2007,Halogenated organic compounds (as AOX),1080
Slovenia,2007,Lead and compounds (as Pb),499.6
Slovenia,2007,Mercury and compounds (as Hg),5.31
Slovenia,2007,Nickel and compounds (as Ni),971
Slovenia,2007,Nonylphenol and Nonylphenol ethoxylates,281
Slovenia,2007,Octylphenols and Octylphenol ethoxylates,61.85
Slovenia,2007,Phenols (as total C),30
Slovenia,2007,Polychlorinated biphenyls (PCBs),4.6
Slovenia,2007,Polycyclic aromatic hydrocarbons (PAHs),54.8
Slovenia,2007,Total nitrogen,925000
Slovenia,2007,Total organic carbon(as total C or COD/3) (TOC),1328000
Slovenia,2007,Total phosphorus,186700
Slovenia,2007,Zinc and compounds (as Zn),2919
Slovenia,2008,Arsenic and compounds (as As),85.6
Slovenia,2008,Chlorides (as total Cl),3580000
Slovenia,2008,Chromium and compounds (as Cr),543.4
Slovenia,2008,Copper and compounds (as Cu),54.9
Slovenia,2008,Cyanides (as total CN),245
Slovenia,2008,Di-(2-ethyl hexyl) phthalate (DEHP),47
Slovenia,2008,Fluorides (as total F),2270
Slovenia,2008,Halogenated organic compounds (as AOX),2630
Slovenia,2008,Lead and compounds (as Pb),86.2
Slovenia,2008,Mercury and compounds (as Hg),3.8
Slovenia,2008,Nickel and compounds (as Ni),514.4
Slovenia,2008,Nonylphenol and Nonylphenol ethoxylates,20.46
Slovenia,2008,Octylphenols and Octylphenol ethoxylates,1.82
Slovenia,2008,Polychlorinated biphenyls (PCBs),0.31
Slovenia,2008,Tetrachloromethane (TCM),6.3
Slovenia,2008,Total nitrogen,930400
Slovenia,2008,Total organic carbon(as total C or COD/3) (TOC),1176600
Slovenia,2008,Total phosphorus,198900
Slovenia,2008,Zinc and compounds (as Zn),3709
Slovenia,2009,"1,2-dichloroethane (DCE-1,2)",22.9
Slovenia,2009,Arsenic and compounds (as As),40
Slovenia,2009,Chlorides (as total Cl),2580000
Slovenia,2009,Chromium and compounds (as Cr),462
Slovenia,2009,Copper and compounds (as Cu),67.9
Slovenia,2009,Cyanides (as total CN),174
Slovenia,2009,Di-(2-ethyl hexyl) phthalate (DEHP),12.8
Slovenia,2009,Dichloromethane (DCM),76.9
Slovenia,2009,Fluorides (as total F),2010
Slovenia,2009,Halogenated organic compounds (as AOX),1430
Slovenia,2009,Lead and compounds (as Pb),41.2
Slovenia,2009,Mercury and compounds (as Hg),3.4
Slovenia,2009,Nickel and compounds (as Ni),379.9
Slovenia,2009,Nonylphenol and Nonylphenol ethoxylates,29.54
Slovenia,2009,Octylphenols and Octylphenol ethoxylates,3.02
Slovenia,2009,Polychlorinated biphenyls (PCBs),0.11
Slovenia,2009,Tetrachloromethane (TCM),16.8
Slovenia,2009,Total nitrogen,1136500
Slovenia,2009,Total organic carbon(as total C or COD/3) (TOC),1242900
Slovenia,2009,Total phosphorus,184700
Slovenia,2009,Trichloromethane,17.2
Slovenia,2009,Xylenes,230
Slovenia,2009,Zinc and compounds (as Zn),2173
Slovenia,2010,"1,2-dichloroethane (DCE-1,2)",18.7
Slovenia,2010,Chlorides (as total Cl),3550000
Slovenia,2010,Chromium and compounds (as Cr),428
Slovenia,2010,Copper and compounds (as Cu),226
Slovenia,2010,Cyanides (as total CN),181
Slovenia,2010,Di-(2-ethyl hexyl) phthalate (DEHP),4.2
Slovenia,2010,Dichloromethane (DCM),18.7
Slovenia,2010,Fluorides (as total F),2430
Slovenia,2010,Halogenated organic compounds (as AOX),2800
Slovenia,2010,Mercury and compounds (as Hg),2.8
Slovenia,2010,Nickel and compounds (as Ni),236.4
Slovenia,2010,Nonylphenol and Nonylphenol ethoxylates,6.5
Slovenia,2010,Octylphenols and Octylphenol ethoxylates,1.07
Slovenia,2010,Tetrachloromethane (TCM),9.3
Slovenia,2010,Total nitrogen,1037400
Slovenia,2010,Total organic carbon(as total C or COD/3) (TOC),1135100
Slovenia,2010,Total phosphorus,163900
Slovenia,2010,Trichloromethane,14
Slovenia,2010,Zinc and compounds (as Zn),2495
Slovenia,2011,"1,2-dichloroethane (DCE-1,2)",18.7
Slovenia,2011,Chlorides (as total Cl),2550000
Slovenia,2011,Chromium and compounds (as Cr),462.8
Slovenia,2011,Copper and compounds (as Cu),266.4
Slovenia,2011,Cyanides (as total CN),115
Slovenia,2011,Di-(2-ethyl hexyl) phthalate (DEHP),16.5
Slovenia,2011,Dichloromethane (DCM),219.7
Slovenia,2011,Fluorides (as total F),2490
Slovenia,2011,Halogenated organic compounds (as AOX),1050
Slovenia,2011,Lead and compounds (as Pb),75.2
Slovenia,2011,Mercury and compounds (as Hg),2.8
Slovenia,2011,Nickel and compounds (as Ni),338
Slovenia,2011,Nonylphenol and Nonylphenol ethoxylates,7.75
Slovenia,2011,Octylphenols and Octylphenol ethoxylates,1.3
Slovenia,2011,Tetrachloromethane (TCM),9.3
Slovenia,2011,Total nitrogen,906200
Slovenia,2011,Total organic carbon(as total C or COD/3) (TOC),1164300
Slovenia,2011,Total phosphorus,172200
Slovenia,2011,Trichloromethane,14
Slovenia,2011,Zinc and compounds (as Zn),1881
Slovenia,2012,Chlorides (as total Cl),3010000
Slovenia,2012,Chromium and compounds (as Cr),129.2
Slovenia,2012,Copper and compounds (as Cu),229
Slovenia,2012,Cyanides (as total CN),260
Slovenia,2012,Di-(2-ethyl hexyl) phthalate (DEHP),9.43
Slovenia,2012,Dichloromethane (DCM),25
Slovenia,2012,Fluorides (as total F),2070
Slovenia,2012,Halogenated organic compounds (as AOX),1540
Slovenia,2012,Lead and compounds (as Pb),67.1
Slovenia,2012,Nickel and compounds (as Ni),250.8
Slovenia,2012,Nonylphenol and Nonylphenol ethoxylates,10.11
Slovenia,2012,Octylphenols and Octylphenol ethoxylates,1.07
Slovenia,2012,Total nitrogen,721000
Slovenia,2012,Total organic carbon(as total C or COD/3) (TOC),876600
Slovenia,2012,Total phosphorus,161470
Slovenia,2012,Zinc and compounds (as Zn),1717
Slovenia,2013,Chlorides (as total Cl),4420000
Slovenia,2013,"Chloro-alkanes, C10-C13",117
Slovenia,2013,Copper and compounds (as Cu),321
Slovenia,2013,Cyanides (as total CN),403
Slovenia,2013,Di-(2-ethyl hexyl) phthalate (DEHP),15.35
Slovenia,2013,Fluorides (as total F),3630
Slovenia,2013,Halogenated organic compounds (as AOX),1450
Slovenia,2013,Lead and compounds (as Pb),60.4
Slovenia,2013,Nickel and compounds (as Ni),214.1
Slovenia,2013,Nonylphenol and Nonylphenol ethoxylates,52.68
Slovenia,2013,Octylphenols and Octylphenol ethoxylates,1.98
Slovenia,2013,Total nitrogen,839300
Slovenia,2013,Total organic carbon(as total C or COD/3) (TOC),986000
Slovenia,2013,Total phosphorus,155760
Slovenia,2013,Zinc and compounds (as Zn),2320
Slovenia,2014,Arsenic and compounds (as As),6.2
Slovenia,2014,Chlorides (as total Cl),2620000
Slovenia,2014,"Chloro-alkanes, C10-C13",7
Slovenia,2014,Chromium and compounds (as Cr),248
Slovenia,2014,Copper and compounds (as Cu),247
Slovenia,2014,Cyanides (as total CN),195
Slovenia,2014,Di-(2-ethyl hexyl) phthalate (DEHP),9.36
Slovenia,2014,Fluorides (as total F),2490
Slovenia,2014,Halogenated organic compounds (as AOX),1160
Slovenia,2014,Nickel and compounds (as Ni),336.9
Slovenia,2014,Nonylphenol and Nonylphenol ethoxylates,4
Slovenia,2014,Phenols (as total C),23
Slovenia,2014,Total nitrogen,843000
Slovenia,2014,Total organic carbon(as total C or COD/3) (TOC),904300
Slovenia,2014,Total phosphorus,173330
Slovenia,2014,Zinc and compounds (as Zn),4662
Slovenia,2015,Arsenic and compounds (as As),8.71
Slovenia,2015,Chlorides (as total Cl),2790000
Slovenia,2015,Chromium and compounds (as Cr),51
Slovenia,2015,Copper and compounds (as Cu),230.4
Slovenia,2015,Cyanides (as total CN),167
Slovenia,2015,Di-(2-ethyl hexyl) phthalate (DEHP),12.58
Slovenia,2015,Fluorides (as total F),2050
Slovenia,2015,Halogenated organic compounds (as AOX),1150
Slovenia,2015,Mercury and compounds (as Hg),1.1
Slovenia,2015,Nickel and compounds (as Ni),402.3
Slovenia,2015,Nonylphenol and Nonylphenol ethoxylates,3.3
Slovenia,2015,Total nitrogen,877000
Slovenia,2015,Total organic carbon(as total C or COD/3) (TOC),940200
Slovenia,2015,Total phosphorus,147800
Slovenia,2015,Zinc and compounds (as Zn),2301
Slovenia,2016,Arsenic and compounds (as As),18.6
Slovenia,2016,Chlorides (as total Cl),2420000
Slovenia,2016,Chromium and compounds (as Cr),319.7
Slovenia,2016,Copper and compounds (as Cu),507
Slovenia,2016,Cyanides (as total CN),51
Slovenia,2016,Di-(2-ethyl hexyl) phthalate (DEHP),22.6
Slovenia,2016,Halogenated organic compounds (as AOX),1120
Slovenia,2016,Nickel and compounds (as Ni),367.5
Slovenia,2016,Nonylphenol and Nonylphenol ethoxylates,5.1
Slovenia,2016,Total nitrogen,584200
Slovenia,2016,Total organic carbon(as total C or COD/3) (TOC),1174700
Slovenia,2016,Total phosphorus,132380
Slovenia,2016,Zinc and compounds (as Zn),4431
Slovenia,2017,"1,1,2,2-tetrachloroethane (TETRACHLOROETHANE-1,1,2,2)",13
Slovenia,2017,Arsenic and compounds (as As),17.8
Slovenia,2017,Atrazine,26
Slovenia,2017,Chlorides (as total Cl),2380000
Slovenia,2017,"Chloro-alkanes, C10-C13",29
Slovenia,2017,Chromium and compounds (as Cr),256.7
Slovenia,2017,Copper and compounds (as Cu),502
Slovenia,2017,Cyanides (as total CN),65
Slovenia,2017,Di-(2-ethyl hexyl) phthalate (DEHP),10.93
Slovenia,2017,Dichloromethane (DCM),268
Slovenia,2017,Halogenated organic compounds (as AOX),1030
Slovenia,2017,Nickel and compounds (as Ni),427.3
Slovenia,2017,Nonylphenol and Nonylphenol ethoxylates,58.3
Slovenia,2017,Octylphenols and Octylphenol ethoxylates,1.78
Slovenia,2017,Total nitrogen,572700
Slovenia,2017,Total organic carbon(as total C or COD/3) (TOC),789000
Slovenia,2017,Total phosphorus,108170
Slovenia,2017,Zinc and compounds (as Zn),3952
Slovenia,2018,Arsenic and compounds (as As),18.3
Slovenia,2018,Chlorides (as total Cl),2897562
Slovenia,2018,Chromium and compounds (as Cr),217.9
Slovenia,2018,Copper and compounds (as Cu),538.4
Slovenia,2018,Cyanides (as total CN),48
Slovenia,2018,Di-(2-ethyl hexyl) phthalate (DEHP),15.77
Slovenia,2018,Dichloromethane (DCM),126
Slovenia,2018,Halogenated organic compounds (as AOX),1075
Slovenia,2018,Nickel and compounds (as Ni),401.52
Slovenia,2018,Nonylphenol and Nonylphenol ethoxylates,58.6
Slovenia,2018,Octylphenols and Octylphenol ethoxylates,1.83
Slovenia,2018,Total nitrogen,552411
Slovenia,2018,Total organic carbon(as total C or COD/3) (TOC),1005563
Slovenia,2018,Total phosphorus,114969
Slovenia,2018,Zinc and compounds (as Zn),4484.74
Slovenia,2019,Arsenic and compounds (as As),17.7
Slovenia,2019,Chlorides (as total Cl),2492892
Slovenia,2019,Chromium and compounds (as Cr),260
Slovenia,2019,Copper and compounds (as Cu),554.5
Slovenia,2019,Di-(2-ethyl hexyl) phthalate (DEHP),19.2
Slovenia,2019,Dichloromethane (DCM),39
Slovenia,2019,Halogenated organic compounds (as AOX),1303
Slovenia,2019,Nickel and compounds (as Ni),385.43
Slovenia,2019,Nonylphenol and Nonylphenol ethoxylates,55.9
Slovenia,2019,Octylphenols and Octylphenol ethoxylates,3.37
Slovenia,2019,Total nitrogen,556208
Slovenia,2019,Total organic carbon(as total C or COD/3) (TOC),1069138
Slovenia,2019,Total phosphorus,133587
Slovenia,2019,Zinc and compounds (as Zn),3742.42
Slovenia,2020,Arsenic and compounds (as As),17.8
Slovenia,2020,Chlorides (as total Cl),2130380
Slovenia,2020,Chromium and compounds (as Cr),369
Slovenia,2020,Copper and compounds (as Cu),479.4
Slovenia,2020,Di-(2-ethyl hexyl) phthalate (DEHP),10.54
Slovenia,2020,Nickel and compounds (as Ni),441.74
Slovenia,2020,Nonylphenol and Nonylphenol ethoxylates,50.2
Slovenia,2020,Octylphenols and Octylphenol ethoxylates,2.31
Slovenia,2020,Total nitrogen,492038
Slovenia,2020,Total organic carbon(as total C or COD/3) (TOC),686749
Slovenia,2020,Total phosphorus,105154
Slovenia,2020,Zinc and compounds (as Zn),3982.27
Slovenia,2021,Arsenic and compounds (as As),17.6
Slovenia,2021,Chlorides (as total Cl),2214811
Slovenia,2021,Chromium and compounds (as Cr),94
Slovenia,2021,Copper and compounds (as Cu),445.26
Slovenia,2021,Di-(2-ethyl hexyl) phthalate (DEHP),10.2
Slovenia,2021,Halogenated organic compounds (as AOX),1303
Slovenia,2021,Lead and compounds (as Pb),26.45
Slovenia,2021,Nickel and compounds (as Ni),342.35
Slovenia,2021,Nonylphenol and Nonylphenol ethoxylates,68.6
Slovenia,2021,Octylphenols and Octylphenol ethoxylates,1.76
Slovenia,2021,Total nitrogen,491943
Slovenia,2021,Total organic carbon(as total C or COD/3) (TOC),596576
Slovenia,2021,Total phosphorus,101619
Slovenia,2021,Zinc and compounds (as Zn),4534.85
Spain,2007,"1,2-dichloroethane (DCE-1,2)",302.8
Spain,2007,"1,2,3,4,5,6-hexachlorocyclohexane (HCH)",1.53
